净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,上证涨跌
2019-04-19,2.3490,2.3490,0.69%,开放申购,开放赎回,0.63%
2019-04-18,2.3330,2.3330,-0.72%,开放申购,开放赎回,-0.40%
2019-04-17,2.3500,2.3500,1.86%,开放申购,开放赎回,0.29%
2019-04-16,2.3070,2.3070,2.26%,开放申购,开放赎回,2.39%
2019-04-15,2.2560,2.2560,-0.62%,开放申购,开放赎回,-0.34%
2019-04-12,2.2700,2.2700,-0.53%,开放申购,开放赎回,-0.04%
2019-04-11,2.2820,2.2820,-2.56%,开放申购,开放赎回,-1.60%
2019-04-10,2.3420,2.3420,-0.09%,开放申购,开放赎回,0.07%
2019-04-09,2.3440,2.3440,0.26%,开放申购,开放赎回,-0.16%
2019-04-08,2.3380,2.3380,-1.39%,开放申购,开放赎回,-0.05%
2019-04-04,2.3710,2.3710,-0.13%,开放申购,开放赎回,0.94%
2019-04-03,2.3740,2.3740,0.76%,开放申购,开放赎回,1.24%
2019-04-02,2.3560,2.3560,-0.30%,开放申购,开放赎回,0.20%
2019-04-01,2.3630,2.3630,3.37%,开放申购,开放赎回,2.58%
2019-03-29,2.2860,2.2860,2.33%,开放申购,开放赎回,3.20%
2019-03-28,2.2340,2.2340,-0.40%,开放申购,开放赎回,-0.92%
2019-03-27,2.2430,2.2430,0.31%,开放申购,开放赎回,0.85%
2019-03-26,2.2360,2.2360,-2.23%,开放申购,开放赎回,-1.51%
2019-03-25,2.2870,2.2870,-1.04%,开放申购,开放赎回,-1.97%
2019-03-22,2.3110,2.3110,0.26%,开放申购,开放赎回,0.09%
2019-03-21,2.3050,2.3050,0.57%,开放申购,开放赎回,0.35%
2019-03-20,2.2920,2.2920,-0.22%,开放申购,开放赎回,-0.01%
2019-03-19,2.2970,2.2970,0.17%,开放申购,开放赎回,-0.18%
2019-03-18,2.2930,2.2930,1.33%,开放申购,开放赎回,2.47%
2019-03-15,2.2630,2.2630,2.07%,开放申购,开放赎回,1.04%
2019-03-14,2.2170,2.2170,-0.85%,开放申购,开放赎回,-1.20%
2019-03-13,2.2360,2.2360,-3.54%,开放申购,开放赎回,-1.09%
2019-03-12,2.3180,2.3180,2.34%,开放申购,开放赎回,1.10%
2019-03-11,2.2650,2.2650,4.91%,开放申购,开放赎回,1.92%
2019-03-08,2.1590,2.1590,-2.09%,开放申购,开放赎回,-4.40%
2019-03-07,2.2050,2.2050,-1.43%,开放申购,开放赎回,0.14%
2019-03-06,2.2370,2.2370,0.13%,开放申购,开放赎回,1.57%
2019-03-05,2.2340,2.2340,3.09%,开放申购,开放赎回,0.88%
2019-03-04,2.1670,2.1670,2.17%,开放申购,开放赎回,1.12%
2019-03-01,2.1210,2.1210,0.47%,开放申购,开放赎回,1.80%
2019-02-28,2.1110,2.1110,0.86%,开放申购,开放赎回,-0.44%
2019-02-27,2.0930,2.0930,-2.20%,开放申购,开放赎回,0.42%
2019-02-26,2.1400,2.1400,-1.74%,开放申购,开放赎回,-0.67%
2019-02-25,2.1780,2.1780,5.12%,开放申购,开放赎回,5.60%
2019-02-22,2.0720,2.0720,2.93%,开放申购,开放赎回,1.91%
2019-02-21,2.0130,2.0130,-0.05%,开放申购,开放赎回,-0.34%
2019-02-20,2.0140,2.0140,0.85%,开放申购,开放赎回,0.20%
2019-02-19,1.9970,1.9970,-0.89%,开放申购,开放赎回,0.05%
2019-02-18,2.0150,2.0150,3.17%,开放申购,开放赎回,2.68%
2019-02-15,1.9530,1.9530,-1.76%,开放申购,开放赎回,-1.37%
2019-02-14,1.9880,1.9880,-0.15%,开放申购,开放赎回,-0.05%
2019-02-13,1.9910,1.9910,1.17%,开放申购,开放赎回,1.84%
2019-02-12,1.9680,1.9680,0.72%,开放申购,开放赎回,0.68%
2019-02-11,1.9540,1.9540,2.46%,开放申购,开放赎回,1.36%
2019-02-01,1.9070,1.9070,2.80%,开放申购,开放赎回,1.30%
2019-01-31,1.8550,1.8550,0.16%,开放申购,开放赎回,0.35%
2019-01-30,1.8520,1.8520,0.33%,开放申购,开放赎回,-0.72%
2019-01-29,1.8460,1.8460,-1.28%,开放申购,开放赎回,-0.10%
2019-01-28,1.8700,1.8700,2.13%,开放申购,开放赎回,-0.18%
2019-01-25,1.8310,1.8310,1.55%,开放申购,开放赎回,0.39%
2019-01-24,1.8030,1.8030,1.98%,开放申购,开放赎回,0.41%
2019-01-23,1.7680,1.7680,0.34%,开放申购,开放赎回,0.05%
2019-01-22,1.7620,1.7620,-1.01%,开放申购,开放赎回,-1.18%
2019-01-21,1.7800,1.7800,1.19%,开放申购,开放赎回,0.56%
2019-01-18,1.7590,1.7590,1.03%,开放申购,开放赎回,1.42%
2019-01-17,1.7410,1.7410,-0.57%,开放申购,开放赎回,-0.42%
2019-01-16,1.7510,1.7510,-0.06%,开放申购,开放赎回,0.00%
2019-01-15,1.7520,1.7520,1.21%,开放申购,开放赎回,1.36%
2019-01-14,1.7310,1.7310,-1.03%,开放申购,开放赎回,
2019-01-11,1.7490,1.7490,0.40%,开放申购,开放赎回,
2019-01-10,1.7420,1.7420,1.16%,开放申购,开放赎回,
2019-01-09,1.7220,1.7220,-0.29%,开放申购,开放赎回,
2019-01-08,1.7270,1.7270,1.05%,开放申购,开放赎回,
2019-01-07,1.7090,1.7090,2.03%,开放申购,开放赎回,
2019-01-04,1.6750,1.6750,1.45%,开放申购,开放赎回,
2019-01-03,1.6510,1.6510,-3.39%,开放申购,开放赎回,
2019-01-02,1.7090,1.7090,-0.75%,开放申购,开放赎回,-1.15%
2018-12-31,1.7220,1.7220,--,开放申购,开放赎回,
2018-12-28,1.7220,1.7220,0.00%,开放申购,开放赎回,0.44%
2018-12-27,1.7220,1.7220,-1.15%,开放申购,开放赎回,-0.61%
2018-12-26,1.7420,1.7420,-0.51%,开放申购,开放赎回,-0.26%
2018-12-25,1.7510,1.7510,-0.11%,开放申购,开放赎回,
2018-12-24,1.7530,1.7530,1.80%,开放申购,开放赎回,0.43%
2018-12-21,1.7220,1.7220,-1.15%,开放申购,开放赎回,-0.79%
2018-12-20,1.7420,1.7420,0.52%,开放申购,开放赎回,-0.52%
2018-12-19,1.7330,1.7330,-1.92%,开放申购,开放赎回,-1.05%
2018-12-18,1.7670,1.7670,0.00%,开放申购,开放赎回,-0.82%
2018-12-17,1.7670,1.7670,-0.95%,开放申购,开放赎回,0.16%
2018-12-14,1.7840,1.7840,-2.67%,开放申购,开放赎回,
2018-12-13,1.8330,1.8330,0.83%,开放申购,开放赎回,1.23%
2018-12-12,1.8180,1.8180,-0.38%,开放申购,开放赎回,0.31%
2018-12-11,1.8250,1.8250,1.11%,开放申购,开放赎回,0.37%
2018-12-10,1.8050,1.8050,-1.31%,开放申购,开放赎回,-0.82%
2018-12-07,1.8290,1.8290,0.83%,开放申购,开放赎回,0.03%
2018-12-06,1.8140,1.8140,-2.99%,开放申购,开放赎回,-1.68%
2018-12-05,1.8700,1.8700,-0.05%,开放申购,开放赎回,-0.61%
2018-12-04,1.8710,1.8710,-0.05%,开放申购,开放赎回,0.42%
2018-12-03,1.8720,1.8720,3.43%,开放申购,开放赎回,2.57%
2018-11-30,1.8100,1.8100,1.40%,开放申购,开放赎回,0.81%
2018-11-29,1.7850,1.7850,-1.22%,开放申购,开放赎回,-1.32%
2018-11-28,1.8070,1.8070,2.21%,开放申购,开放赎回,1.05%
2018-11-27,1.7680,1.7680,0.06%,开放申购,开放赎回,-0.04%
2018-11-26,1.7670,1.7670,-0.34%,开放申购,开放赎回,-0.14%
2018-11-23,1.7730,1.7730,-2.85%,开放申购,开放赎回,-2.49%
2018-11-22,1.8250,1.8250,-0.65%,开放申购,开放赎回,-0.23%
2018-11-21,1.8370,1.8370,-0.11%,开放申购,开放赎回,0.21%
2018-11-20,1.8390,1.8390,-3.16%,开放申购,开放赎回,-2.13%
2018-11-19,1.8990,1.8990,0.16%,开放申购,开放赎回,0.91%
2018-11-16,1.8960,1.8960,1.23%,开放申购,开放赎回,0.41%
2018-11-15,1.8730,1.8730,1.02%,开放申购,开放赎回,1.36%
2018-11-14,1.8540,1.8540,-0.86%,开放申购,开放赎回,-0.85%
2018-11-13,1.8700,1.8700,0.43%,开放申购,开放赎回,0.93%
2018-11-12,1.8620,1.8620,2.93%,开放申购,开放赎回,1.22%
2018-11-09,1.8090,1.8090,0.00%,开放申购,开放赎回,-1.39%
2018-11-08,1.8090,1.8090,-1.63%,开放申购,开放赎回,-0.22%
2018-11-07,1.8390,1.8390,-0.05%,开放申购,开放赎回,-0.68%
2018-11-06,1.8400,1.8400,-1.08%,开放申购,开放赎回,-0.23%
2018-11-05,1.8600,1.8600,-1.27%,开放申购,开放赎回,-0.41%
2018-11-02,1.8840,1.8840,3.80%,开放申购,开放赎回,2.70%
2018-11-01,1.8150,1.8150,0.61%,开放申购,开放赎回,0.13%
2018-10-31,1.8040,1.8040,1.41%,开放申购,开放赎回,1.35%
2018-10-30,1.7790,1.7790,0.28%,开放申购,开放赎回,1.02%
2018-10-29,1.7740,1.7740,-1.66%,开放申购,开放赎回,-2.18%
2018-10-26,1.8040,1.8040,-1.47%,开放申购,开放赎回,-0.19%
2018-10-25,1.8310,1.8310,0.60%,开放申购,开放赎回,0.02%
2018-10-24,1.8200,1.8200,-0.44%,开放申购,开放赎回,0.33%
2018-10-23,1.8280,1.8280,-1.19%,开放申购,开放赎回,-2.26%
2018-10-22,1.8500,1.8500,4.46%,开放申购,开放赎回,4.09%
2018-10-19,1.7710,1.7710,3.69%,开放申购,开放赎回,2.58%
2018-10-18,1.7080,1.7080,-0.70%,开放申购,开放赎回,-2.94%
2018-10-17,1.7200,1.7200,0.23%,开放申购,开放赎回,0.60%
2018-10-16,1.7160,1.7160,-2.00%,开放申购,开放赎回,-0.85%
2018-10-15,1.7510,1.7510,-0.34%,开放申购,开放赎回,-1.49%
2018-10-12,1.7570,1.7570,0.86%,开放申购,开放赎回,0.91%
2018-10-11,1.7420,1.7420,-5.84%,开放申购,开放赎回,-5.22%
2018-10-10,1.8500,1.8500,-0.70%,开放申购,开放赎回,0.18%
2018-10-09,1.8630,1.8630,-0.37%,开放申购,开放赎回,0.17%
2018-10-08,1.8700,1.8700,-4.10%,开放申购,开放赎回,-3.72%
2018-09-28,1.9500,1.9500,1.09%,开放申购,开放赎回,1.06%
2018-09-27,1.9290,1.9290,-1.58%,开放申购,开放赎回,-0.54%
2018-09-26,1.9600,1.9600,1.29%,开放申购,开放赎回,0.92%
2018-09-25,1.9350,1.9350,-0.36%,开放申购,开放赎回,-0.58%
2018-09-21,1.9420,1.9420,0.99%,开放申购,开放赎回,2.50%
2018-09-20,1.9230,1.9230,0.10%,开放申购,开放赎回,-0.06%
2018-09-19,1.9210,1.9210,1.11%,开放申购,开放赎回,1.14%
2018-09-18,1.9000,1.9000,1.71%,开放申购,开放赎回,1.82%
2018-09-17,1.8680,1.8680,-2.20%,开放申购,开放赎回,-1.11%
2018-09-14,1.9100,1.9100,-1.65%,开放申购,开放赎回,-0.18%
2018-09-13,1.9420,1.9420,0.52%,开放申购,开放赎回,1.15%
2018-09-12,1.9320,1.9320,-0.62%,开放申购,开放赎回,-0.33%
2018-09-11,1.9440,1.9440,-0.05%,开放申购,开放赎回,-0.18%
2018-09-10,1.9450,1.9450,-3.52%,开放申购,开放赎回,-1.21%
2018-09-07,2.0160,2.0160,-0.30%,开放申购,开放赎回,0.40%
2018-09-06,2.0220,2.0220,-0.44%,开放申购,开放赎回,-0.47%
2018-09-05,2.0310,2.0310,-2.17%,开放申购,开放赎回,-1.68%
2018-09-04,2.0760,2.0760,1.57%,开放申购,开放赎回,1.10%
2018-09-03,2.0440,2.0440,-0.54%,开放申购,开放赎回,-0.17%
2018-08-31,2.0550,2.0550,-0.92%,开放申购,开放赎回,-0.46%
2018-08-30,2.0740,2.0740,-1.29%,开放申购,开放赎回,-1.14%
2018-08-29,2.1010,2.1010,-0.52%,开放申购,开放赎回,-0.31%
2018-08-28,2.1120,2.1120,-0.33%,开放申购,开放赎回,-0.10%
2018-08-27,2.1190,2.1190,3.16%,开放申购,开放赎回,1.89%
2018-08-24,2.0540,2.0540,-0.29%,开放申购,开放赎回,0.18%
2018-08-23,2.0600,2.0600,0.83%,开放申购,开放赎回,0.37%
2018-08-22,2.0430,2.0430,-0.92%,开放申购,开放赎回,-0.70%
2018-08-21,2.0620,2.0620,1.68%,开放申购,开放赎回,1.31%
2018-08-20,2.0280,2.0280,0.75%,开放申购,开放赎回,1.11%
2018-08-17,2.0130,2.0130,-1.08%,开放申购,开放赎回,-1.34%
2018-08-16,2.0350,2.0350,-0.29%,开放申购,开放赎回,-0.66%
2018-08-15,2.0410,2.0410,-2.30%,开放申购,开放赎回,-2.08%
